timestamp,date,time,pid,user,workspace,ip,client,command,args,file_path,nb_files,project,file_ext,duration_s,lapse_s,mem_cmd_mb,mem_proc_mb,rpc_in,rpc_out,db_read_locks,db_write_locks,rows_get,rows_pos,rows_scan,rows_put,rows_del
2026-04-26 23:04:15,2026-04-26,23:04:15,15172,sbelisle5,sbelisle5_Disque_C,172.16.94.20,UE/v91,user-add,C:/Users/sbelisle5/Perforce/20261_NAD_NAND158_TP5/TP5/Team5/Content/_Widgets/WB_ReturnToGame1.uasset,"[""C:/Users/sbelisle5/Perforce/20261_NAD_NAND158_TP5/TP5/Team5/Content/_Widgets/WB_ReturnToGame1.uasset""]",1,20261_NAD_NAND158_TP5,uasset,0.062,.062,11,11,0,0,14,2,3,16,2805,2,0
2026-04-26 23:04:18,2026-04-26,23:04:18,8076,jfbeaurega,jfbeaurega_N6-202-03_8771,109.231.105.225,UE/v91,user-edit,D:/Perforce1/20261_NAD_NAND169_N12_Sandbox/TP4/ScoopSquad_BrainFreezeBattle/BrainFreezeBattle/Content/Maps/GYM/Lvl_GymJFB.umap,"[""D:/Perforce1/20261_NAD_NAND169_N12_Sandbox/TP4/ScoopSquad_BrainFreezeBattle/BrainFreezeBattle/Content/Maps/GYM/Lvl_GymJFB.umap""]",1,20261_NAD_NAND169_N12_Sandbox,umap,0.094,.094,11,11,0,0,11,5,4,22,2588,5,0
2026-04-26 23:04:19,2026-04-26,23:04:19,12316,etardif4,etower_tp5_design,72.136.118.120,P4V/NTX64/2025.3/2828229/v98,user-submit,-f submitunchanged -i,[],0,,,0.203,.203,11,11,0,0,22,12,32,5,10,7,0
2026-04-26 23:04:22,2026-04-26,23:04:22,6700,lbouchar21,lbouchar21_workspace,45.45.100.131,Helix P4V/NTX64/2023.4/2534624/v95,user-sync,f:\NAD\Perforce\20253_NAD_NAND302_Argent\TheLure_H26\...#head,"[""f:\\NAD\\Perforce\\20253_NAD_NAND302_Argent\\TheLure_H26\\...#head""]",1,20253_NAD_NAND302_Argent,,0.219,.219,26,26,0,0,12,2,4,37,30290,2,0
2026-04-26 23:04:24,2026-04-26,23:04:24,11068,etardif4,etower_tp5_design,72.136.118.120,P4V/NTX64/2025.3/2828229/v98,user-sync,c:\Users\emile\Desktop\Perforce\etower_tp5_design\20261_NAD_NAND158_TP5\TP5\Team1\...#head,"[""c:\\Users\\emile\\Desktop\\Perforce\\etower_tp5_design\\20261_NAD_NAND158_TP5\\TP5\\Team1\\...#head""]",1,20261_NAD_NAND158_TP5,,0.516,.516,13,13,0,0,9,3,4,6,1124,15,3
2026-04-26 23:04:28,2026-04-26,23:04:28,13960,sbelisle5,sbelisle5_Disque_C,172.16.94.20,UE/v91,user-add,C:/Users/sbelisle5/Perforce/20261_NAD_NAND158_TP5/TP5/Team5/Content/_Widgets/WB_MainMenu.uasset,"[""C:/Users/sbelisle5/Perforce/20261_NAD_NAND158_TP5/TP5/Team5/Content/_Widgets/WB_MainMenu.uasset""]",1,20261_NAD_NAND158_TP5,uasset,0.094,.094,11,11,0,0,14,4,4,19,2807,4,0
2026-04-26 23:04:29,2026-04-26,23:04:29,10644,sbelisle5,sbelisle5_Disque_C,172.16.94.20,UE/v91,user-revert,-w C:/Users/sbelisle5/Perforce/20261_NAD_NAND158_TP5/TP5/Team5/Content/_Widgets/WB_ReturnToGame1.uasset,"[""C:/Users/sbelisle5/Perforce/20261_NAD_NAND158_TP5/TP5/Team5/Content/_Widgets/WB_ReturnToGame1.uasset""]",1,20261_NAD_NAND158_TP5,uasset,0.078,.078,11,11,0,0,14,5,3,18,2551,2,2
2026-04-26 23:04:29,2026-04-26,23:04:29,1676,ajvilliard,ajvilliard_bromontnew,142.116.223.170,P4V/NTX64/2025.2/2796382/v98,user-submit,-f submitunchanged -i,[],0,,,0.36,.360,15,15,0,0,22,12,1951,5,2029,3845,0
2026-04-26 23:04:39,2026-04-26,23:04:39,14612,tbisagni,CardsParty_Dev,74.59.92.112,IntelliJ_IDEA_resolve/2025.1/NTX64/2761706,user-resolve,-n -t D:/UnrealEngine/JeuxUQAC/H26/INF916coursLucas/CardsParty_Dev/CardsParty/...,"[""D:/UnrealEngine/JeuxUQAC/H26/INF916coursLucas/CardsParty_Dev/CardsParty/...""]",1,UnrealEngine,,0.078,.078,10,10,0,0,15,2,6,17,2549,2,0
2026-04-26 23:04:45,2026-04-26,23:04:45,2996,tbisagni,CardsParty_Dev,74.59.92.112,IntelliJ_IDEA_resolve/2025.1/NTX64/2761706,user-resolve,-n -t D:/UnrealEngine/JeuxUQAC/H26/INF916coursLucas/CardsParty_Dev/CardsParty/...,"[""D:/UnrealEngine/JeuxUQAC/H26/INF916coursLucas/CardsParty_Dev/CardsParty/...""]",1,UnrealEngine,,0.079,.079,11,11,0,0,15,3,6,17,2549,3,0
2026-04-26 23:04:47,2026-04-26,23:04:47,8832,jcgibanez,Cinematique_Modeling,144.172.223.228,UE/v91,user-edit,I:/Perforce_SessionH2026V2/20261_NAD_NAND124_TP2-SC-B/TP3_Cinematique/Content/Maps/SubLevels/Interior2.umap,"[""I:/Perforce_SessionH2026V2/20261_NAD_NAND124_TP2-SC-B/TP3_Cinematique/Content/Maps/SubLevels/Interior2.umap""]",1,20261_NAD_NAND124_TP2-SC-B,umap,0.125,.125,11,11,0,0,11,4,4,15,2546,4,0
2026-04-26 23:04:56,2026-04-26,23:04:56,15860,wcoppo,wcoppo_DESKTOP-K82G4G0_9976,76.71.207.43,P4V/NTX64/2025.3/2828229/v98,user-sync,c:\wcoppo_DESKTOP-K82G4G0_9976\20261_NAD_NAND158_TP5\...#head,"[""c:\\wcoppo_DESKTOP-K82G4G0_9976\\20261_NAD_NAND158_TP5\\...#head""]",1,20261_NAD_NAND158_TP5,,0.453,.453,22,22,0,0,9,3,4,6,21741,3,0
2026-04-26 23:04:58,2026-04-26,23:04:58,9316,jlachance7,Workspace_Home,69.158.63.10,UE/v91,user-edit,S:/RootPerforce/Cinematique/CinematiqueSonara/Content/lights/BP_lightsfixture.uasset,"[""S:/RootPerforce/Cinematique/CinematiqueSonara/Content/lights/BP_lightsfixture.uasset""]",1,RootPerforce,uasset,0.125,.125,11,11,0,0,11,5,4,15,2552,5,0
2026-04-26 23:05:00,2026-04-26,23:05:00,9032,mphelep,mphelep_perforce_home,135.0.228.219,P4V/NTX64/2025.4/2886649/v99,user-submit,-f submitunchanged -i,[],0,,,0.156,.156,12,14,0,0,22,12,32,5,223,7,0
2026-04-26 23:04:12,2026-04-26,23:04:12,16308,ajvilliard,ajvilliard_bromontnew,142.116.223.170,P4V/NTX64/2025.2/2796382/v98,user-add,-f -I -n d:\newPerforce\20261_NAD_NAND204_Eclairage\Projets\Projet 04\Projet04\... d:\newPerforce\20261_NAD_NAND204_Eclairage\Projets\Projet 04\blank.txt,"[""d:\\newPerforce\\20261_NAD_NAND204_Eclairage\\Projets\\Projet 04\\Projet04\\..."",""d:\\newPerforce\\20261_NAD_NAND204_Eclairage\\Projets\\Projet 04\\blank.txt""]",2,20261_NAD_NAND204_Eclairage,txt,70.7,70.7,18,18,0,0,34,2,6,2134,6308,2,0
2026-04-26 23:05:22,2026-04-26,23:05:22,16308,ajvilliard,ajvilliard_bromontnew,142.116.223.170,P4V/NTX64/2025.2/2796382/v98,user-add,-d D:\newPerforce\20261_NAD_NAND204_Eclairage\Projets\Projet 04\Projet04\Content\Sequencer\LS_Shots.uasset D:\newPerforce\20261_NAD_NAND204_Eclairage\Projets\Projet 04\Projet04\Intermediate\CachedAssetRegistry_0.bin.tmp D:\newPerforce\20261_NAD_NAND204_Eclairage\Projets\Projet 04\Projet04\Intermediate\ReimportCache\3688439234.bin.tmp (65) D:\newPerforce\20261_NAD_NAND204_Eclairage\Projets\Projet 04\Projet04\Saved\Logs\Projet04_4.log,"[""D:\\newPerforce\\20261_NAD_NAND204_Eclairage\\Projets\\Projet 04\\Projet04\\Content\\Sequencer\\LS_Shots.uasset"",""D:\\newPerforce\\20261_NAD_NAND204_Eclairage\\Projets\\Projet 04\\Projet04\\Intermediate\\CachedAssetRegistry_0.bin.tmp"",""D:\\newPerforce\\20261_NAD_NAND204_Eclairage\\Projets\\Projet 04\\Projet04\\Intermediate\\ReimportCache\\3688439234.bin.tmp (65)"",""D:\\newPerforce\\20261_NAD_NAND204_Eclairage\\Projets\\Projet 04\\Projet04\\Saved\\Logs\\Projet04_4.log""]",4,20261_NAD_NAND204_Eclairage,"[""uasset"",""tmp"",""log""]",0.156,.156,14,18,0,0,419,4,72,352,635,140,0
2026-04-26 23:05:23,2026-04-26,23:05:23,10964,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.078,.078,11,11,0,0,15,2,6,15,2545,2,0
2026-04-26 23:05:23,2026-04-26,23:05:23,13280,eschmitt,CardGameDesk,76.67.84.84,P4V/NTX64/2025.3/2851897/v98,user-sync,c:\Users\estev\Perforce\CardGameDesk\...#head,"[""c:\\Users\\estev\\Perforce\\CardGameDesk\\...#head""]",1,Users,,0.11,.110,15,15,0,0,16,2,9,12,4819,2,0
2026-04-26 23:05:24,2026-04-26,23:05:24,11312,mblanche2,S2_Cinematique_tp3,76.71.247.190,UE/v91,user-edit,D:/s2/cinem/TP3/20261_NAD_NAND124_TP2-SC-G/scene_cinematique/Content/Basic_Scene/Animation_clip/Door_01.uasset,"[""D:/s2/cinem/TP3/20261_NAD_NAND124_TP2-SC-G/scene_cinematique/Content/Basic_Scene/Animation_clip/Door_01.uasset""]",1,20261_NAD_NAND124_TP2-SC-G,uasset,0.109,.109,11,11,0,0,11,5,4,14,2547,5,0
2026-04-26 23:05:25,2026-04-26,23:05:25,14588,tbisagni,CardsParty_Dev,74.59.92.112,IntelliJ_IDEA_resolve/2025.1/NTX64/2761706,user-resolve,-n -t D:/UnrealEngine/JeuxUQAC/H26/INF916coursLucas/CardsParty_Dev/CardsParty/...,"[""D:/UnrealEngine/JeuxUQAC/H26/INF916coursLucas/CardsParty_Dev/CardsParty/...""]",1,UnrealEngine,,0.078,.078,11,11,0,0,15,2,6,17,2549,2,0
2026-04-26 23:05:36,2026-04-26,23:05:36,16056,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.078,.078,10,10,0,0,15,2,6,15,2545,2,0
2026-04-26 23:05:38,2026-04-26,23:05:38,13148,gpronovost,TheHof_EnviroAvance,76.69.208.33,Helix P4V/NTX64/2024.3/2656785/v96,user-sync,d:\Travaux_UQAC_Session6\Enviro_Advanced\Projet_Session\...#head,"[""d:\\Travaux_UQAC_Session6\\Enviro_Advanced\\Projet_Session\\...#head""]",1,Travaux_UQAC_Session6,,0.235,.235,15,15,0,0,9,2,4,6,4108,2,0
2026-04-26 23:05:41,2026-04-26,23:05:41,14156,gmailloux1,gmailloux1_Synthese_VERTEX,185.193.64.62,Helix P4V/NTX64/2023.4/2534624/v95,user-sync,//20253_NAD_NAND302_VERTEX/ProjetDeSynthese_5_4/...#head,"[""//20253_NAD_NAND302_VERTEX/ProjetDeSynthese_5_4/...#head""]",1,20253_NAD_NAND302_VERTEX,,1.26,1.26,31,31,0,0,9,2,4,6,33292,2,0
2026-04-26 23:05:57,2026-04-26,23:05:57,5444,mblanche2,S2_Cinematique_tp3,76.71.247.190,UE/v91,user-edit,D:/s2/cinem/TP3/20261_NAD_NAND124_TP2-SC-G/scene_cinematique/Content/Basic_Scene/Meshes/Basic_Architecture/SM_DD_Left.uasset D:/s2/cinem/TP3/20261_NAD_NAND124_TP2-SC-G/scene_cinematique/Content/Basic_Scene/Meshes/Basic_Architecture/SM_DD_Right.uasset D:/s2/cinem/TP3/20261_NAD_NAND124_TP2-SC-G/scene_cinematique/Content/Basic_Scene/Spark_Machina.umap,"[""D:/s2/cinem/TP3/20261_NAD_NAND124_TP2-SC-G/scene_cinematique/Content/Basic_Scene/Meshes/Basic_Architecture/SM_DD_Left.uasset"",""D:/s2/cinem/TP3/20261_NAD_NAND124_TP2-SC-G/scene_cinematique/Content/Basic_Scene/Meshes/Basic_Architecture/SM_DD_Right.uasset"",""D:/s2/cinem/TP3/20261_NAD_NAND124_TP2-SC-G/scene_cinematique/Content/Basic_Scene/Spark_Machina.umap""]",3,20261_NAD_NAND124_TP2-SC-G,"[""uasset"",""umap""]",0.172,.172,11,11,0,0,19,4,6,24,2559,8,0
2026-04-26 23:06:00,2026-04-26,23:06:00,11976,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.078,.078,11,11,0,0,15,2,6,15,2545,2,0
2026-04-26 23:06:02,2026-04-26,23:06:02,13136,gpronovost,TheHof_EnviroAvance,76.69.208.33,Helix P4V/NTX64/2024.3/2656785/v96,user-sync,d:\Travaux_UQAC_Session6\Enviro_Advanced\Projet_Session\...#head,"[""d:\\Travaux_UQAC_Session6\\Enviro_Advanced\\Projet_Session\\...#head""]",1,Travaux_UQAC_Session6,,0.125,.125,14,14,0,0,12,2,4,33,6681,2,0
2026-04-26 23:06:07,2026-04-26,23:06:07,14728,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.078,.078,10,10,0,0,15,2,6,15,2545,2,0
2026-04-26 23:06:13,2026-04-26,23:06:13,12056,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.094,.094,11,11,0,0,15,2,6,15,2545,2,0
2026-04-26 23:06:24,2026-04-26,23:06:24,14308,cgrandin,cgrandin_Moony_7265,173.177.201.87,UE/v91,user-edit,C:/Users/clari/Desktop/UNREAL-perforce-hiver/20261_NAD_NAND617_N12_TP4_PiouPiou/TP4_PiouPiou/Content/ThirdPerson/Blueprints/BP_ThirdPersonCharacter.uasset,"[""C:/Users/clari/Desktop/UNREAL-perforce-hiver/20261_NAD_NAND617_N12_TP4_PiouPiou/TP4_PiouPiou/Content/ThirdPerson/Blueprints/BP_ThirdPersonCharacter.uasset""]",1,20261_NAD_NAND617_N12_TP4_PiouPiou,uasset,0.125,.125,11,11,0,0,11,5,4,24,2576,5,0
2026-04-26 23:06:22,2026-04-26,23:06:22,15460,zlefebvre1,Reform_Base_Project,172.16.71.44,UE/v91,user-sync,F:/Ecole/Parkour_Base_Project/PRGProto_v2/PRGproto/Content/Sequences/LS_EndGame.uasset F:/Ecole/Parkour_Base_Project/PRGProto_v2/PRGproto/Content/Maps/SubLvl/Prototype/Sublvl_Enviro_S02_01.umap F:/Ecole/Parkour_Base_Project/PRGProto_v2/PRGproto/Content/Maps/SubLvl/Prototype/Sublvl_GB_S02_Tristan.umap,"[""F:/Ecole/Parkour_Base_Project/PRGProto_v2/PRGproto/Content/Sequences/LS_EndGame.uasset"",""F:/Ecole/Parkour_Base_Project/PRGProto_v2/PRGproto/Content/Maps/SubLvl/Prototype/Sublvl_Enviro_S02_01.umap"",""F:/Ecole/Parkour_Base_Project/PRGProto_v2/PRGproto/Content/Maps/SubLvl/Prototype/Sublvl_GB_S02_Tristan.umap""]",3,Ecole,"[""uasset"",""umap""]",3.1,3.10,11,11,0,0,27,3,9,47,2601,5,0
2026-04-26 23:06:33,2026-04-26,23:06:33,10632,hmartin3,Synthese_Peau_d_ane,23.233.155.5,UE/v91,user-edit,F:/_NAD/YEAR3/hiver2026/Synthese/_Perforce/20253_NAD_NAND302_Opale/Unreal_Peau_Dane/Peau_Dane 5.7/Content/Sequence/SQ1/SQ01.uasset F:/_NAD/YEAR3/hiver2026/Synthese/_Perforce/20253_NAD_NAND302_Opale/Unreal_Peau_Dane/Peau_Dane 5.7/Content/Sequence/SQ1/SQ01_SH0020/SQ01_SH0020.uasset F:/_NAD/YEAR3/hiver2026/Synthese/_Perforce/20253_NAD_NAND302_Opale/Unreal_Peau_Dane/Peau_Dane 5.7/Content/Sequence/SQ1/SQ01_SH0035/SQ01_SH0035.uasset,"[""F:/_NAD/YEAR3/hiver2026/Synthese/_Perforce/20253_NAD_NAND302_Opale/Unreal_Peau_Dane/Peau_Dane 5.7/Content/Sequence/SQ1/SQ01.uasset"",""F:/_NAD/YEAR3/hiver2026/Synthese/_Perforce/20253_NAD_NAND302_Opale/Unreal_Peau_Dane/Peau_Dane 5.7/Content/Sequence/SQ1/SQ01_SH0020/SQ01_SH0020.uasset"",""F:/_NAD/YEAR3/hiver2026/Synthese/_Perforce/20253_NAD_NAND302_Opale/Unreal_Peau_Dane/Peau_Dane 5.7/Content/Sequence/SQ1/SQ01_SH0035/SQ01_SH0035.uasset""]",3,20253_NAD_NAND302_Opale,uasset,0.141,.141,11,11,0,0,19,4,6,69,2645,8,0
2026-04-26 23:06:37,2026-04-26,23:06:37,9244,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.078,.078,11,11,0,0,15,2,6,15,2545,2,0
2026-04-26 23:06:43,2026-04-26,23:06:43,13728,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.078,.078,10,10,0,0,15,2,6,15,2545,2,0
2026-04-26 23:06:49,2026-04-26,23:06:49,13432,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.094,.094,11,11,0,0,15,2,6,15,2545,2,0
2026-04-26 23:06:55,2026-04-26,23:06:55,11244,tbisagni,CardsParty_Dev,74.59.92.112,IntelliJ_IDEA_resolve/2025.1/NTX64/2761706,user-resolve,-n -t D:/UnrealEngine/JeuxUQAC/H26/INF916coursLucas/CardsParty_Dev/CardsParty/...,"[""D:/UnrealEngine/JeuxUQAC/H26/INF916coursLucas/CardsParty_Dev/CardsParty/...""]",1,UnrealEngine,,0.078,.078,11,11,0,0,15,2,6,17,2549,2,0
2026-04-26 23:06:56,2026-04-26,23:06:56,13160,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.078,.078,11,11,0,0,15,2,6,15,2545,2,0
2026-04-26 23:07:04,2026-04-26,23:07:04,5360,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.078,.078,11,11,0,0,15,2,6,15,2545,2,0
2026-04-26 23:07:11,2026-04-26,23:07:11,12068,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.078,.078,10,10,0,0,15,2,6,15,2545,2,0
2026-04-26 23:07:18,2026-04-26,23:07:18,10964,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.078,.078,11,11,0,0,15,2,6,15,2545,2,0
2026-04-26 23:07:24,2026-04-26,23:07:24,9104,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.078,.078,10,10,0,0,15,2,6,15,2545,2,0
2026-04-26 23:07:26,2026-04-26,23:07:26,13676,wcoppo,wcoppo_DESKTOP-K82G4G0_9976,76.71.207.43,P4V/NTX64/2025.3/2828229/v98,user-sync,c:\wcoppo_DESKTOP-K82G4G0_9976\20261_NAD_NAND158_TP5\...#head,"[""c:\\wcoppo_DESKTOP-K82G4G0_9976\\20261_NAD_NAND158_TP5\\...#head""]",1,20261_NAD_NAND158_TP5,,0.172,.172,22,22,0,0,12,2,4,16,24281,2,0
2026-04-26 23:07:26,2026-04-26,23:07:26,3708,yfoster,ProtoProjects_Workspace,184.161.199.158,UE/v91,user-edit,F:/NAD_Semester4/Proto/20261_NAD_NAND169_N11_Sandbox/TP4/Equipe_TheBigBacks/CastleDefenderz/Content/Variant_TwinStick/Blueprints/BP_trap.uasset,"[""F:/NAD_Semester4/Proto/20261_NAD_NAND169_N11_Sandbox/TP4/Equipe_TheBigBacks/CastleDefenderz/Content/Variant_TwinStick/Blueprints/BP_trap.uasset""]",1,20261_NAD_NAND169_N11_Sandbox,uasset,0.14,.140,11,11,0,0,11,4,4,22,2597,4,0
2026-04-26 23:07:30,2026-04-26,23:07:30,11392,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.078,.078,10,10,0,0,15,2,6,15,2545,2,0
2026-04-26 23:07:35,2026-04-26,23:07:35,15136,alecuyer1,DOLLHOUSE,24.202.175.140,UE/v91,user-add,E:/DOLLHOUSE/20253_NAD_NAND302_Dollhouse/NEW/Dollhouse/Content/Textures/T_Chandelier_BC1.uasset E:/DOLLHOUSE/20253_NAD_NAND302_Dollhouse/NEW/Dollhouse/Content/Textures/T_Chandelier_N1.uasset E:/DOLLHOUSE/20253_NAD_NAND302_Dollhouse/NEW/Dollhouse/Content/Textures/T_Chandelier_ORM1.uasset,"[""E:/DOLLHOUSE/20253_NAD_NAND302_Dollhouse/NEW/Dollhouse/Content/Textures/T_Chandelier_BC1.uasset"",""E:/DOLLHOUSE/20253_NAD_NAND302_Dollhouse/NEW/Dollhouse/Content/Textures/T_Chandelier_N1.uasset"",""E:/DOLLHOUSE/20253_NAD_NAND302_Dollhouse/NEW/Dollhouse/Content/Textures/T_Chandelier_ORM1.uasset""]",3,20253_NAD_NAND302_Dollhouse,uasset,0.125,.125,11,11,0,0,26,4,6,42,2842,8,0
2026-04-26 23:07:37,2026-04-26,23:07:37,5912,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.078,.078,11,11,0,0,15,2,6,15,2545,2,0
2026-04-26 23:07:44,2026-04-26,23:07:44,8812,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.078,.078,11,11,0,0,15,2,6,15,2545,2,0
2026-04-26 23:07:51,2026-04-26,23:07:51,11248,eschmitt,CardGameDesk,76.67.84.84,IntelliJ_IDEA_resolve/2025.1/NTX64/2831954,user-resolve,-n -t C:/Users/estev/Perforce/CardGameDesk/CardsParty/...,"[""C:/Users/estev/Perforce/CardGameDesk/CardsParty/...""]",1,Users,,0.063,.063,11,11,0,0,15,2,6,15,2545,2,0
2026-04-26 23:08:08,2026-04-26,23:08:08,4712,jlachance7,Workspace_Home,69.158.63.10,UE/v91,user-edit,S:/RootPerforce/Cinematique/CinematiqueSonara/Content/Sequencer/LS_Exit.uasset,"[""S:/RootPerforce/Cinematique/CinematiqueSonara/Content/Sequencer/LS_Exit.uasset""]",1,RootPerforce,uasset,0.109,.109,11,11,0,0,11,4,4,15,2552,4,0
2026-04-26 23:08:24,2026-04-26,23:08:24,7560,yfoster,ProtoProjects_Workspace,184.161.199.158,Helix P4V/NTX64/2024.4/2695759/v97,user-sync,f:\NAD_Semester4\Proto\20261_NAD_NAND169_N11_Sandbox\TP4\Equipe_TheBigBacks\CastleDefenderz\...#head,"[""f:\\NAD_Semester4\\Proto\\20261_NAD_NAND169_N11_Sandbox\\TP4\\Equipe_TheBigBacks\\CastleDefenderz\\...#head""]",1,20261_NAD_NAND169_N11_Sandbox,,0.094,.094,14,14,0,0,9,2,4,6,3925,2,0
2026-04-26 23:08:26,2026-04-26,23:08:26,15912,yfoster,ProtoProjects_Workspace,184.161.199.158,Helix P4V/NTX64/2024.4/2695759/v97,user-sync,f:\NAD_Semester4\Proto\20261_NAD_NAND169_N11_Sandbox\TP4\Equipe_TheBigBacks\CastleDefenderz\...#head,"[""f:\\NAD_Semester4\\Proto\\20261_NAD_NAND169_N11_Sandbox\\TP4\\Equipe_TheBigBacks\\CastleDefenderz\\...#head""]",1,20261_NAD_NAND169_N11_Sandbox,,0.078,.078,14,14,0,0,9,2,4,6,3925,2,0
2026-04-26 23:08:27,2026-04-26,23:08:27,13740,jcgibanez,Cinematique_Modeling,144.172.223.228,UE/v91,user-edit,I:/Perforce_SessionH2026V2/20261_NAD_NAND124_TP2-SC-B/TP3_Cinematique/Content/Cinematic/Before_Action_Corridor.uasset,"[""I:/Perforce_SessionH2026V2/20261_NAD_NAND124_TP2-SC-B/TP3_Cinematique/Content/Cinematic/Before_Action_Corridor.uasset""]",1,20261_NAD_NAND124_TP2-SC-B,uasset,0.109,.109,11,11,0,0,11,4,4,15,2546,4,0
2026-04-26 23:08:45,2026-04-26,23:08:45,12808,tbloch,BROLOC_DevReseau_tbloch_DESKTOP-UMISC4F_4813,76.69.246.12,IntelliJ_IDEA_resolve/2025.1/NTX64/2810567,user-resolve,-n -t C:/Users/Tom/Perforce/BROLOC_DevReseau_tbloch_DESKTOP-UMISC4F_4813/Broloc_ETA/...,"[""C:/Users/Tom/Perforce/BROLOC_DevReseau_tbloch_DESKTOP-UMISC4F_4813/Broloc_ETA/...""]",1,Users,,0.078,.078,11,11,0,0,15,3,6,12,2542,3,0
2026-04-26 23:08:51,2026-04-26,23:08:51,15912,yfoster,ProtoProjects_Workspace,184.161.199.158,Helix P4V/NTX64/2024.4/2695759/v97,user-revert,-a -c default,[],0,,,0.078,.078,13,14,0,0,9,2,3,12,93,2,0
